wavelength,intensity
300.0,20.142087827690496
302.0,53.0839630868685
304.0,57.88497299050174
306.0,80.51905852615036
308.0,105.70161143698539
310.0,123.93987027294249
312.0,143.35247466231206
314.0,164.28991672663628
316.0,186.26299057434895
318.0,170.08614332527364
320.0,220.06094047481056
322.0,243.3116026194717
324.0,252.86659309050592
326.0,243.27556287260097
328.0,228.1188957788537
330.0,258.5785812498698
332.0,254.1115069202458
334.0,246.63340163054878
336.0,252.83356623300546
338.0,229.0701735990265
340.0,228.62174796236206
342.0,218.29531107340154
344.0,234.29707415390465
346.0,244.37279173976162
348.0,280.6833019421867
350.0,303.90136732882706
352.0,322.83659145202944
354.0,301.9924493901286
356.0,305.6541229376231
358.0,346.32800940253725
360.0,357.3077410941783
362.0,372.42054633646325
364.0,370.1367541873106
366.0,343.77846360881097
368.0,284.5161520742206
370.0,297.8710983946475
372.0,294.4206749454772
374.0,280.9474083952264
376.0,291.53135353154187
378.0,320.79896080271607
380.0,325.91613089685086
382.0,356.3842826954365
384.0,364.13009839533447
386.0,416.74622372854213
388.0,481.64893618800113
390.0,499.9706085666519
392.0,560.680323197383
394.0,632.6342048272018
396.0,689.8130680898554
398.0,762.770906833797
400.0,901.9134822396899
402.0,1025.5818514451717
404.0,1174.4780526788456
406.0,1308.4924928701887
408.0,1512.6089846139769
410.0,1704.3034386726683
412.0,1910.3041344868864
414.0,2126.493043771401
416.0,2406.5291525537064
418.0,2698.0537140733527
420.0,3016.127773906908
422.0,3364.253076709765
424.0,3758.9317989748547
426.0,4182.040972934497
428.0,4614.678778533588
430.0,5094.464717166215
432.0,5547.925700632738
434.0,6004.150818991642
436.0,6472.580180101921
438.0,6950.225451649167
440.0,7333.005353913412
442.0,7647.038931163762
444.0,7871.9192828352725
446.0,7959.93836065567
448.0,7965.033421400835
450.0,7770.91900933408
452.0,7434.78916928205
454.0,6958.2480594521285
456.0,6384.2309533273465
458.0,5729.196968645697
460.0,5082.061662755785
462.0,4415.802970871097
464.0,3802.9552571663085
466.0,3214.139160528014
468.0,2715.3635886086454
470.0,2272.2763044567314
472.0,1862.4777227670954
474.0,1479.0643299789403
476.0,1205.637770861774
478.0,984.7339121288887
480.0,774.7952782226478
482.0,587.6633168153587
484.0,497.0894126090031
486.0,369.95432926671424
488.0,269.9688137866666
490.0,207.85761021769528
492.0,174.26402899513016
494.0,107.2648107665505
496.0,90.12425240272873
498.0,76.91989571911775
500.0,78.06964737420344
502.0,76.17132580569353
504.0,61.383627287769244
506.0,58.37789168570247
508.0,53.162342757138596
510.0,75.05314625200779
512.0,77.9155878955747
514.0,92.11136077340602
516.0,103.81157527528005
518.0,94.99480285774752
520.0,107.60594285625692
522.0,111.08800839897847
524.0,92.21406557428162
526.0,77.56861839098919
528.0,63.41344479605671
530.0,78.32879044503652
532.0,62.38997272470592
534.0,122.15081555125118
536.0,108.3942270621675
538.0,104.39029902841109
540.0,101.88628590462949
542.0,127.28698428558387
544.0,171.77475863561722
546.0,169.83348043944815
548.0,223.58848616390418
550.0,293.692678079553
552.0,355.9345173642157
554.0,378.4106746370724
556.0,463.78687436435973
558.0,518.9036427598702
560.0,609.7723945268468
562.0,695.7620395710054
564.0,806.0177921456345
566.0,921.9882154123799
568.0,1049.5877505630538
570.0,1206.8486031189898
572.0,1316.4947971273618
574.0,1484.3277747321595
576.0,1667.2203800651466
578.0,1920.7574191563742
580.0,2126.90350004686
582.0,2368.517030226815
584.0,2627.069850552095
586.0,2897.654209377211
588.0,3196.7129712145606
590.0,3518.3768662765856
592.0,3879.315655021399
594.0,4248.578367480018
596.0,4648.788069124665
598.0,5023.823152562729
600.0,5383.884889702223
602.0,5740.6133925626955
604.0,6037.300966903519
606.0,6269.122467778502
608.0,6399.954243868626
610.0,6426.608096070685
612.0,6357.3964783503825
614.0,6220.253678852937
616.0,5988.595827407903
618.0,5660.953256809731
620.0,5253.970063249893
622.0,4788.198051883524
624.0,4264.382949182386
626.0,3745.812242324955
628.0,3287.7768389036632
630.0,2787.293751616186
632.0,2400.1712724384006
634.0,2086.384313884576
636.0,1823.945865031008
638.0,1547.7558788576393
640.0,1304.793437173668
642.0,1096.7002358254813
644.0,970.0280008653228
646.0,844.8446051542576
648.0,733.6741470997358
650.0,619.2217486964191
652.0,519.6786352548966
654.0,441.92232997730696
656.0,386.7467059949912
658.0,334.5036006352817
660.0,312.5814790980183
662.0,271.60619184476036
664.0,273.71460078921774
666.0,242.12773012648336
668.0,257.0304917410466
670.0,269.22173442296366
672.0,267.7639697188656
674.0,270.92548049088305
676.0,254.6190365231561
678.0,250.61978844055213
680.0,215.01480972721316
682.0,229.64701375446984
684.0,237.54282450880623
686.0,216.50419966836603
688.0,208.49669781275875
690.0,198.3318988772826
692.0,177.9252992967308
694.0,176.68945504222913
696.0,158.4163292769589
698.0,163.54158303237597
700.0,176.89808775248036
702.0,172.8517609132375
704.0,191.7023794524731
706.0,165.44221515288024
708.0,144.31627919502728
710.0,189.5001443405488
712.0,156.13643817378238
714.0,144.9101596308844
716.0,100.15349714540784
718.0,113.8030220547647
720.0,74.62712294623253
722.0,61.58466058802652
724.0,65.9204692050685
726.0,47.013576239187934
728.0,50.49451873833357
730.0,73.74065913067716
732.0,67.24556684345913
734.0,85.1001174513934
736.0,73.43345553418563
738.0,82.87075851618935
740.0,71.2312064080406
742.0,49.93941514000951
744.0,58.33300001989682
746.0,23.270254795269715
748.0,54.52780738033678
750.0,49.148400869232205
752.0,60.53811085200552
754.0,54.757900859962945
756.0,60.99618309075703
758.0,67.9629407293402
760.0,66.40691160852248
762.0,39.502831592337216
764.0,60.759161334915845
766.0,84.02854059409239
768.0,66.26597788932166
770.0,86.15609308593704
772.0,76.50521736472339
774.0,61.24052002979589
776.0,52.75132321188791
778.0,36.089326180154856
780.0,50.63390178054229
782.0,48.2741611373891
784.0,60.753231307406736
786.0,63.33048289281518
788.0,60.858239068288526
790.0,69.76676593860847
792.0,75.53578947758302
794.0,105.33828103687607
796.0,108.09499114065677
798.0,69.40430127860974
800.0,64.11783750098964
802.0,59.97714939886733
804.0,33.746031847408204
806.0,20.471755816112747
808.0,7.464437738901221
810.0,21.00637983975993
812.0,22.202666790745766
814.0,48.74060905183049
816.0,35.06237279463227
818.0,50.6014954356944
820.0,91.0860336333883
822.0,47.58033698670554
824.0,24.005981248721852
826.0,28.905461960021903
828.0,29.443254274517948
830.0,51.80301409455832
832.0,66.93640807952835
834.0,50.8802315915711
836.0,33.842528691298845
838.0,45.46005440393236
840.0,82.35791085765689
842.0,66.9496929478634
844.0,70.22466658185789
846.0,71.12653086047904
848.0,43.898159912278835
850.0,65.18079443700024
852.0,56.1010265479844
854.0,45.53115992622611
856.0,47.543131028097704
858.0,62.46090174274032
860.0,80.42904124195445
862.0,33.44719999087092
864.0,61.65247116917677
866.0,42.86540474979247
868.0,41.617286494844244
870.0,80.12881587600384
872.0,59.39678836752312
874.0,44.438059341521864
876.0,67.04043732922584
878.0,64.67450782945991
880.0,42.95726082128975
882.0,65.04624384775985
884.0,83.62296389258843
886.0,93.8950888897127
888.0,115.85200831744284
890.0,76.20932338737171
892.0,91.88529282570099
894.0,100.80987496185215
896.0,99.6669311267822
898.0,90.49939469631713
900.0,75.04473186238043
902.0,88.0162299498504
904.0,91.00459709895095
906.0,59.75578956812841
908.0,58.714523992618794
910.0,44.410681231673834
912.0,64.70207528781184
914.0,69.1974951491881
916.0,26.97341968911503
918.0,31.112121072913098
920.0,26.52782854721153
922.0,55.72673124106278
924.0,93.56347954783331
926.0,35.1419536769688
928.0,56.095133445005025
930.0,62.76369287144935
932.0,98.70285846209035
934.0,84.51964543329206
936.0,53.9944303206037
938.0,81.40653428239756
940.0,121.39127200543297
942.0,111.63992721488087
944.0,46.494677780067676
946.0,93.14908314523895
948.0,107.22803590467895
950.0,90.02704316883923
952.0,126.8332529172857
954.0,71.52749657062648
956.0,68.29868796805223
958.0,90.49899553164619
960.0,103.1315778178382
962.0,97.56015912719006
964.0,81.54902329856299
966.0,112.65922712137613
968.0,139.90149607466398
970.0,154.58848388168784
972.0,138.35343089631417
974.0,139.1744619342655
976.0,157.93410176101807
978.0,193.86049567641655
980.0,179.08998342845106
982.0,253.4069778064817
984.0,292.0870229546035
986.0,329.41093712849465
988.0,398.7655201588488
990.0,481.67526033027724
992.0,621.8431489164116
994.0,850.1351697693405
996.0,1135.4807533283786
998.0,1514.6160437979588
1000.0,1816.743692339431
1002.0,1848.1072047548516
1004.0,1588.4624210267039
1006.0,1201.3538840201627
1008.0,838.4307620824653
1010.0,571.3295048033341
1012.0,409.4571009175518
1014.0,322.41407729125257
1016.0,281.1286999447887
1018.0,277.1020918902785
1020.0,293.9636488421213
1022.0,325.1124127731032
1024.0,381.5285178165906
1026.0,461.73213399114724
1028.0,520.6130545379883
1030.0,581.0247325517964
1032.0,616.3286603432355
1034.0,578.9735224945342
1036.0,468.5698794087966
1038.0,390.5057450090461
1040.0,332.0025654164074
1042.0,276.05599190555995
1044.0,243.52495475103956
1046.0,209.08254279890934
1048.0,186.57150974377777
1050.0,183.7131349930786
1052.0,177.09511829254131
1054.0,176.86605568894802
1056.0,177.05586040933872
1058.0,176.12603743214768
1060.0,177.50494452704103
1062.0,174.2903161959226
1064.0,211.41426348757543
1066.0,202.89322883187145
1068.0,164.8284462501082
1070.0,193.96574526734577
1072.0,202.75073483230497
1074.0,207.6087578116791
1076.0,240.31399874061165
1078.0,270.9952034522428
1080.0,315.1253813585842
1082.0,431.48661659141317
1084.0,529.2630087260363
1086.0,563.5602576981086
1088.0,512.9317038194346
1090.0,429.3014047087189
1092.0,353.1234355886926
1094.0,311.8689966455496
1096.0,267.43387720291537
1098.0,256.55884540993776
1100.0,251.04806392960083
1102.0,241.233622788459
1104.0,210.39157671666754
1106.0,232.2887089799132
1108.0,231.4859236180325
1110.0,210.28396126326032
1112.0,197.36850127539984
1114.0,168.0256312980683
1116.0,150.11882378621513
1118.0,152.8054720343149
1120.0,155.37662738136092
1122.0,144.1916472196152
1124.0,132.76601835885856
1126.0,138.97130142536716
1128.0,128.16926980519239
1130.0,116.94647232587316
1132.0,123.49583617446511
1134.0,121.89405666023795
1136.0,109.50361769268851
1138.0,103.39829283944562
1140.0,109.44824502151577
1142.0,138.8451830088647
1144.0,166.662683419052
1146.0,196.30749624697876
1148.0,202.74061143531102
1150.0,261.86249247003866
1152.0,297.9340762721923
1154.0,303.213448262251
1156.0,308.59171293495456
1158.0,294.09141564982264
1160.0,265.44820472591425
1162.0,201.39206469238428
1164.0,180.26154855027028
1166.0,151.74038760503942
1168.0,126.36431901176188
1170.0,138.77484121095068
1172.0,148.02311966249596
1174.0,181.28328450269635
1176.0,235.7640799542508
1178.0,268.6055161793853
1180.0,304.6671918543036
1182.0,356.79619483013187
1184.0,336.2273090022892
1186.0,302.1743956038278
1188.0,338.96238686494894
1190.0,321.46292545165267
1192.0,325.91347651799833
1194.0,370.9203379286147
1196.0,371.50300719201584
1198.0,375.2393750195231
1200.0,369.59792064575106
1202.0,340.0083339166747
1204.0,344.00307290625165
1206.0,283.1188766208945
1208.0,293.0125127070877
1210.0,247.4353152503528
1212.0,194.79698537385275
1214.0,207.40554357795057
1216.0,194.32967309530667
1218.0,178.14800248058188
1220.0,166.5042916862326
1222.0,136.9579767567871
1224.0,117.23527573649726
1226.0,146.93089116438358
1228.0,116.78952109599727
1230.0,95.91795662325245
1232.0,107.66896594411745
1234.0,114.04001803217797
1236.0,109.93304073569101
1238.0,117.10029238194042
1240.0,107.21932484325752
1242.0,133.9037502313726
1244.0,117.7671107785677
1246.0,103.62072353778107
1248.0,97.50272577941101
1250.0,90.26194556224388
1252.0,60.80033163466268
1254.0,89.79496193524587
1256.0,92.16397652719573
1258.0,90.37375807727278
1260.0,60.8313311912398
1262.0,89.51777725109112
1264.0,95.05478052911064
1266.0,76.06907805864272
1268.0,75.08764891253935
1270.0,66.52002476864729
1272.0,91.59185795295151
1274.0,79.16614383598336
1276.0,100.76254814281593
1278.0,67.01946183615217
1280.0,105.6126504271111
1282.0,155.69099700241017
1284.0,155.42084432022656
1286.0,133.65935195348078
1288.0,151.60046043346955
1290.0,136.73945203246203
1292.0,155.71855930770636
1294.0,147.49886251246272
1296.0,198.18432858935492
1298.0,190.47753459716205
1300.0,153.4895815077218
1302.0,164.15822913730418
1304.0,157.83079502331512
1306.0,173.80368776810639
1308.0,160.10788632281995
1310.0,166.6781247102427
1312.0,109.87980181725598
1314.0,143.0108987760766
1316.0,123.21904969483454
1318.0,141.68614610988033
1320.0,139.84606415544798
1322.0,116.68075714481954
1324.0,126.24884642919325
1326.0,139.32275881508946
1328.0,163.26954980851704
1330.0,142.11064475464417
1332.0,113.61091023679955
1334.0,146.74140254394632
1336.0,146.12036400039366
1338.0,118.32356861539843
1340.0,107.4238947851102
1342.0,98.21326149062206
1344.0,95.35252914887634
1346.0,127.96409171216338
1348.0,140.43554235464515
1350.0,105.04878177692912
1352.0,103.8092835120856
1354.0,94.92207841301601
1356.0,90.2131753300351
1358.0,90.46699588908841
1360.0,96.21653218294249
1362.0,88.87055596080842
1364.0,73.69080489998788
1366.0,72.37774883110202
1368.0,86.62467854667595
1370.0,86.92534937808584
1372.0,89.19816535567061
1374.0,82.83160602579947
1376.0,36.86161423685709
1378.0,30.222250886394516
1380.0,48.18301618654803
1382.0,47.59116008016973
1384.0,14.173593323089605
1386.0,1.2083363164385457
1388.0,27.891692042178093
1390.0,65.26035361670053
1392.0,66.38515721089297
1394.0,18.39675817016517
1396.0,21.068096794782807
1398.0,18.906174706142647
1400.0,43.908081577779356
1402.0,33.39836478212676
1404.0,18.043065224772906
1406.0,33.8461145088319
1408.0,66.02615592553366
1410.0,66.62535007009045
1412.0,34.19320994910133
1414.0,90.15548730193737
1416.0,86.95561265744118
1418.0,78.5110695058028
1420.0,113.8425518665239
1422.0,89.80943804187677
1424.0,109.55648813390161
1426.0,171.12216023193497
1428.0,169.91206669097693
1430.0,204.61661034199946
1432.0,219.7593853086152
1434.0,281.9206616613246
1436.0,333.8005850523609
1438.0,376.432973627606
1440.0,427.1342944997949
1442.0,465.20973601608944
1444.0,518.2610449924728
1446.0,558.0341861805367
1448.0,546.8282858779463
1450.0,570.7659367110464
1452.0,543.0038925296205
1454.0,509.4126633808321
1456.0,475.43952330138876
1458.0,428.2296840641501
1460.0,372.87535086363806
1462.0,335.11419983375185
1464.0,324.6051110129745
1466.0,301.4169499927494
1468.0,264.622234603223
1470.0,250.5685414469857
1472.0,216.9098255683757
1474.0,196.79313615474567
1476.0,178.07965526859797
1478.0,143.65254159824065
1480.0,115.0382411825415
1482.0,122.99339954654545
1484.0,109.83570830940018
1486.0,67.5132131184414
1488.0,84.26995262059604
1490.0,76.88352348720355
1492.0,98.09531955421747
1494.0,130.76557825740588
1496.0,103.97288820156885
1498.0,95.70443936257266
1500.0,85.99033595500694
1502.0,100.62952018379661
1504.0,70.07584246270339
1506.0,70.26444843019362
1508.0,54.70616339287311
1510.0,40.18504344051986
1512.0,71.50198252425385
1514.0,50.36927893577685
1516.0,55.17205794391559
1518.0,41.93119548411239
1520.0,43.99931859118942
1522.0,57.668429959653125
1524.0,87.2327191539691
1526.0,68.1039509722988
1528.0,53.11818639390165
1530.0,55.508941157709216
1532.0,71.24652893574739
1534.0,58.75531036988651
1536.0,78.41104556437898
1538.0,71.35544404883582
1540.0,20.651918520996134
1542.0,18.556406727369144
1544.0,28.1310836757417
1546.0,33.81264296949341
1548.0,5.12820687749608
1550.0,8.295450701301936
1552.0,33.15585903942078
1554.0,21.946477816780597
1556.0,25.32424185939698
1558.0,52.86859807848117
1560.0,12.912720743277186
1562.0,7.002200459805189
1564.0,48.097699847513184
1566.0,40.370949398621434
1568.0,36.20602849346756
1570.0,80.71028709509652
1572.0,46.3637215811075
1574.0,41.65966203887686
1576.0,164.66603272646927
1578.0,124.63854113076667
1580.0,188.09743632191024
