wavelength,intensity
300.0,40.586497831604895
302.0,33.259616626509874
304.0,51.43349817631772
306.0,68.23546383910062
308.0,110.37518779165366
310.0,115.32704267937655
312.0,145.728350039942
314.0,164.09412960479986
316.0,160.95341028693895
318.0,190.74849807834815
320.0,204.21050327157982
322.0,261.69404773472945
324.0,248.32868528713843
326.0,220.0928775356297
328.0,218.93957934559592
330.0,239.6302402127475
332.0,228.47864132617582
334.0,228.53667311794663
336.0,251.54804025393307
338.0,228.7360202490247
340.0,248.52581559616308
342.0,228.85332476744608
344.0,218.13954504111803
346.0,246.80079937904014
348.0,304.28389779385185
350.0,305.69530851427186
352.0,310.6865238165051
354.0,310.2162384454255
356.0,317.3889680192529
358.0,344.93642571230833
360.0,378.92539288308967
362.0,376.5284367000298
364.0,358.2068960608021
366.0,345.93567351607714
368.0,330.0084449159902
370.0,287.739424211118
372.0,290.2045984056572
374.0,288.74007385526784
376.0,272.56335720043876
378.0,291.7842124561805
380.0,311.05693536056975
382.0,345.80353704031114
384.0,374.4384218370752
386.0,419.01097595503563
388.0,465.5346536439424
390.0,509.5431572163077
392.0,554.7952060336909
394.0,638.8640720042436
396.0,672.4648968238575
398.0,769.9194280666717
400.0,904.4973510842078
402.0,1024.0693340514667
404.0,1158.152002358295
406.0,1335.7335024589895
408.0,1509.6512311443325
410.0,1717.4665779864413
412.0,1908.234955244501
414.0,2139.681973562532
416.0,2407.7653342919853
418.0,2723.142879601004
420.0,3027.091720587066
422.0,3374.459507388729
424.0,3760.006290324105
426.0,4199.3975301403525
428.0,4633.566196330173
430.0,5082.576612661472
432.0,5550.0026159530125
434.0,5995.404527907293
436.0,6470.346544538739
438.0,6956.135622364478
440.0,7343.336494067914
442.0,7647.351176570956
444.0,7862.684656356783
446.0,7968.327729078083
448.0,7964.508198192576
450.0,7763.171364562777
452.0,7417.386142031526
454.0,6959.543316278351
456.0,6390.356227556399
458.0,5748.798719497328
460.0,5075.57190618929
462.0,4421.355902775521
464.0,3792.890350085415
466.0,3222.4075516063053
468.0,2722.161968592924
470.0,2277.187818870591
