wavelength,intensity
300.0,200.82071821146772
302.0,206.4737935690239
304.0,177.17246844245753
306.0,164.78345347016813
308.0,167.92069968109104
310.0,165.71234117744228
312.0,176.0237691843539
314.0,170.6280882294765
316.0,154.97082381773788
318.0,141.64986188144758
320.0,123.83511918262744
322.0,127.53698654367373
324.0,145.3133394311631
326.0,187.24531826831893
328.0,187.20209806163948
330.0,147.80769807644234
332.0,150.23623628676765
334.0,164.34251549630736
336.0,165.34895609370892
338.0,192.9015873486754
340.0,212.17478816127613
342.0,240.58600657195444
344.0,246.76052535959948
346.0,245.939309300526
348.0,205.72209037456514
350.0,184.09866316798838
352.0,188.24953275275487
354.0,180.70626306842934
356.0,150.12379334406558
358.0,124.59393988339033
360.0,139.6339106870889
362.0,157.75435106905024
364.0,146.99938277007138
366.0,112.22569719460498
368.0,90.31998081596808
370.0,109.49838410307599
372.0,133.37472779618193
374.0,112.68768249971808
376.0,102.66571752387236
378.0,87.8778984611109
380.0,81.68796048899901
382.0,75.68480889051787
384.0,75.3348913011439
386.0,77.64931471714928
388.0,61.07941829410093
390.0,41.586695333251846
392.0,32.30023316331535
394.0,38.24490105631924
396.0,67.75611852986249
398.0,80.31505132276918
400.0,69.1018196932445
402.0,49.463512358629764
404.0,62.470841477279976
406.0,85.75009060073828
408.0,94.42421460328595
410.0,76.87144516683061
412.0,63.485774562497966
414.0,67.06940688656536
416.0,62.948379227872536
418.0,61.62518210290742
420.0,74.39437319317214
422.0,43.66560553929303
424.0,21.429154197025234
426.0,26.984354393819583
428.0,49.285265822796916
430.0,81.02152419998716
432.0,59.37429770421349
434.0,35.51259547808223
436.0,46.15244948251088
438.0,35.80829246149986
440.0,51.843419065260434
442.0,70.77726310757056
444.0,71.29409062685235
446.0,65.00305554888567
448.0,68.68012742719047
450.0,63.3007689843831
452.0,54.078467334174036
454.0,51.65522499763545
456.0,48.57168541582893
458.0,90.23178649752494
460.0,110.43810436786353
462.0,104.32368703604347
464.0,71.29616934417287
466.0,92.3604086753717
468.0,91.80681346401184
470.0,85.4157158437478
472.0,72.06038742208787
474.0,65.77055154575672
476.0,75.44421418601874
478.0,62.89554755665905
480.0,86.26539316650172
482.0,127.80133099631328
484.0,109.08967390177239
486.0,63.41482770197311
488.0,39.85188952906357
490.0,59.35435698826458
492.0,68.04283662689627
494.0,52.72064395485692
496.0,29.771208781504047
498.0,33.29439639439841
500.0,61.36000661197071
502.0,78.54231658055
504.0,77.42570499638194
506.0,70.9955899174825
508.0,80.90249116028761
510.0,67.7660086585853
512.0,55.26188126587972
514.0,52.56433396758015
516.0,77.35254276037595
518.0,86.77345210598527
520.0,52.85968568350318
522.0,44.89839666426843
524.0,57.85591184785321
526.0,72.29777308088813
528.0,85.8670077857035
530.0,51.182567206501105
532.0,63.325991907111124
534.0,73.14055532469705
536.0,70.89314389668966
538.0,112.47987644260924
540.0,129.2779906943528
542.0,112.92109514271475
544.0,95.30796613818396
546.0,103.11030244405316
548.0,87.44601892257798
550.0,84.93159767195706
552.0,71.04479951371253
554.0,44.090621930090094
556.0,41.80455773803152
558.0,46.38708141311696
560.0,42.99852995049525
562.0,74.89416365116584
564.0,105.0913731023948
566.0,84.20101208069335
568.0,72.88263961581806
570.0,78.8163176440768
572.0,77.22117740852714
574.0,85.06146584037401
576.0,104.82894718470453
578.0,85.00260505990143
580.0,58.564958376475545
582.0,64.4267641385641
584.0,56.82712989741713
586.0,42.68873262202988
588.0,48.54639277024473
590.0,74.6533845137703
592.0,90.70291329525139
594.0,131.09418096583514
596.0,136.21242130234359
598.0,117.05038205772051
600.0,112.41661649407125
602.0,95.20137453198673
604.0,97.89538363674367
606.0,117.93000852007442
608.0,126.04299955676754
610.0,121.23829733844397
612.0,84.77937256934553
614.0,83.86704589047869
616.0,110.72799142464139
618.0,134.02996387389152
620.0,114.36241823332739
622.0,106.1476932657102
624.0,107.41854054229653
626.0,97.23062961771802
628.0,104.07151668418797
630.0,109.64085025517343
632.0,114.38033434227127
634.0,110.2492925934857
636.0,128.6787168555527
638.0,156.385962063777
640.0,168.67022593310125
642.0,160.3018833019144
644.0,169.8196537539735
646.0,151.88221638047287
648.0,116.03088701878403
650.0,137.51489311680143
652.0,152.85885096314237
654.0,97.85099987642391
656.0,105.01888622311628
658.0,116.22231021350123
660.0,103.62168997105555
662.0,103.07675958251706
664.0,117.22790353922038
666.0,143.99920512250714
668.0,189.37272166721706
670.0,278.32654880499933
672.0,347.0002887786524
674.0,407.59484201805986
676.0,591.555272639215
678.0,970.0948223401671
680.0,1510.0168701144373
682.0,2032.9055944820238
684.0,2344.224247554099
686.0,2298.0344123916734
688.0,1946.6233687445115
690.0,1442.2818320238007
692.0,995.422186164235
694.0,704.9829071772457
696.0,552.7103468655856
698.0,483.02302741707484
700.0,466.9143596247085
702.0,435.7708975490283
704.0,404.1268732960882
706.0,393.8919021303794
708.0,369.8194996402663
710.0,328.42242944232146
712.0,303.29675194727355
714.0,286.298585068096
716.0,268.32927724087347
718.0,272.69650704276495
720.0,286.77280807988063
722.0,292.3918181713584
724.0,302.80616311047964
726.0,345.2210202564677
728.0,436.83615341293444
730.0,570.0104588979492
732.0,700.272789885932
734.0,917.4434206290498
736.0,1216.1177616088676
738.0,1501.2136413631376
740.0,1617.4811144478942
742.0,1531.041894155875
744.0,1256.6504682837938
746.0,973.8500684935464
748.0,724.529619915107
750.0,550.5655412151488
752.0,459.94747409031606
754.0,402.15780376824296
756.0,358.2184749482592
758.0,342.5482476211403
760.0,354.3268506166405
762.0,386.1215112284207
764.0,452.1229717287753
766.0,533.9829035226215
768.0,662.8833835399248
770.0,842.1802979222447
772.0,1082.1127291281305
774.0,1295.6172357242256
776.0,1388.9465514041592
778.0,1274.3670325524752
780.0,1031.9905997176334
782.0,801.6396939050231
784.0,611.3324667574373
786.0,479.7699918454491
788.0,397.6077807543478
790.0,348.56402588064867
792.0,298.67688611477405
794.0,271.66914238177503
796.0,266.86323537707335
798.0,250.6538564862334
800.0,237.15594101448866
802.0,218.6108429635277
804.0,212.99932439513023
806.0,258.0220294143297
808.0,313.19414952207313
810.0,323.78453979915236
812.0,368.61128971062516
814.0,382.0263950889905
816.0,371.4976056811267
818.0,440.93633331257007
820.0,360.84771481954925
822.0,274.0471782526496
824.0,230.104929589613
826.0,206.08550809670055
828.0,184.24347425881197
830.0,138.27397290243357
832.0,108.74540105573664
834.0,141.8379650900095
836.0,134.78642216310675
838.0,120.82446835538629
840.0,93.02214680649517
842.0,90.65500148165437
844.0,111.07566368994831
846.0,95.42830060360042
848.0,100.56163682008884
850.0,117.81487632816598
852.0,126.56726883983525
854.0,90.04113303840937
856.0,96.70720701933901
858.0,116.05652423142706
860.0,106.97510885544712
862.0,89.52519763979929
864.0,102.64431446815499
866.0,94.22741638965778
868.0,93.81318393552867
870.0,87.39399747463274
872.0,68.75198374291948
874.0,72.79165349836948
876.0,104.62399238342954
878.0,123.24557624185405
880.0,95.46506305216505
882.0,133.83835731008162
884.0,123.18334754733075
886.0,77.29933059392185
888.0,59.63916084332319
890.0,71.51180019637954
892.0,130.228445155083
894.0,108.90594706948563
896.0,60.38535952025586
898.0,81.84422565952458
900.0,92.37064390404164
902.0,96.99085950958465
904.0,90.12857377588321
906.0,82.49611934384254
908.0,102.91388193324035
910.0,104.94525843414291
912.0,95.55011657949277
914.0,73.0702896459849
916.0,45.67677102714288
918.0,77.59208542060813
920.0,81.5843423750261
922.0,93.72525873368593
924.0,95.94208739175843
926.0,37.72987565742031
928.0,104.55348322489832
930.0,91.5599471343361
932.0,58.29137024669533
934.0,110.03930019020841
936.0,67.77722685759034
938.0,53.675773120855446
940.0,71.55852252438787
942.0,80.87899904083852
944.0,103.48676892808132
946.0,132.18180450936708
948.0,161.0562751891852
950.0,167.77343833385967
952.0,185.40229205902733
954.0,183.12371948992836
956.0,180.75638516457636
958.0,194.55252463395044
960.0,200.44543878194776
962.0,183.83769282205785
964.0,171.12998960293342
966.0,123.4940414235248
968.0,93.56427259601615
970.0,141.64603524564637
972.0,166.9640528508192
974.0,180.58626116509586
976.0,190.993598672651
978.0,220.3582642555484
980.0,249.93073823849133
982.0,211.85941136089548
984.0,217.23479690180503
986.0,230.900856974793
988.0,189.41627232901212
990.0,209.98397382852392
992.0,229.08202911349463
994.0,216.4105167132479
996.0,248.90587347099577
998.0,306.38511440711454
1000.0,325.2689092885424
1002.0,343.7274914359903
1004.0,339.18347184641067
1006.0,301.8139099375717
1008.0,294.1833036563546
1010.0,295.18483958721123
1012.0,263.2356549178956
1014.0,251.09297452874506
1016.0,261.2006640607195
1018.0,283.1703608929898
1020.0,268.8980224379966
1022.0,257.0413645558835
1024.0,296.82810853745923
1026.0,321.51140113258504
1028.0,303.7257880408971
1030.0,324.0225686974405
1032.0,360.6055694423283
1034.0,337.40167702212005
1036.0,278.38491114338774
1038.0,305.1818207679903
1040.0,346.6225505011071
1042.0,324.9377848408299
1044.0,368.2385173105753
1046.0,288.5090107823737
1048.0,265.75594784717487
1050.0,308.81698483152394
1052.0,269.7974181131928
1054.0,260.49350286225695
1056.0,306.69463371355045
1058.0,338.7829765529661
1060.0,305.92477378772674
1062.0,266.57099423670047
1064.0,290.0793639862943
1066.0,296.1006494058811
1068.0,289.75754063908477
1070.0,328.80266087643173
1072.0,331.71715070901894
1074.0,323.7841126593168
1076.0,341.0439448659975
1078.0,398.18075118094293
1080.0,475.1577643775122
1082.0,475.11535138812053
1084.0,455.9930938566296
1086.0,444.0022461102105
1088.0,385.6913474618843
1090.0,256.36129738616546
1092.0,250.99054306217252
1094.0,275.40148103804916
1096.0,237.29201252668975
1098.0,224.49810185948695
1100.0,219.6617784821734
1102.0,239.50617421118378
1104.0,252.55034518991687
1106.0,208.42357830813114
1108.0,218.0068489929677
1110.0,230.093940616128
1112.0,274.19008556221064
1114.0,275.37424655135897
1116.0,226.44715429761757
1118.0,232.54825834831905
1120.0,250.3878618379946
1122.0,251.97912303798245
1124.0,273.3053199353589
1126.0,261.1701408389438
1128.0,239.86628957777717
1130.0,253.91644127850745
1132.0,262.97831741184854
1134.0,271.08711525501593
1136.0,273.9680943897706
1138.0,300.88480521381484
1140.0,314.0289984089987
1142.0,283.2724320853583
1144.0,351.7905060173769
1146.0,347.6589786713299
1148.0,300.8756389481329
1150.0,313.40870116758475
1152.0,345.99603129449395
1154.0,340.745619993715
1156.0,310.08279023213385
1158.0,278.67140804307354
1160.0,273.30273036997136
1162.0,253.12638418725652
1164.0,254.9869559915562
1166.0,266.444875576925
1168.0,288.9492028683296
1170.0,315.3818431435045
1172.0,320.4421574322848
1174.0,301.46684387066597
1176.0,310.90733449709046
1178.0,387.8011104118969
1180.0,414.34333872195083
1182.0,441.82598399755204
1184.0,471.6024484522293
1186.0,524.6648374506038
1188.0,591.3395205149885
1190.0,578.3446043826
1192.0,579.5452995072675
1194.0,656.2032071975082
1196.0,739.3182182264553
1198.0,775.1961026979818
1200.0,902.6613925358281
1202.0,987.7838894553255
1204.0,1014.2901400528787
1206.0,1143.6948911964346
1208.0,1197.2506626472048
1210.0,1329.6303665783014
1212.0,1456.906149811742
1214.0,1386.5265339933324
1216.0,1226.500929740622
1218.0,1013.3009761627466
1220.0,815.4423395233038
1222.0,670.3447154180755
1224.0,542.7992686914544
1226.0,423.1965194150784
1228.0,370.2434938376162
1230.0,342.86117462812194
1232.0,309.46665896455255
1234.0,278.3427848193429
1236.0,266.2296335488926
1238.0,271.9482349352703
1240.0,250.26809093113488
1242.0,220.29435140661775
1244.0,246.7885539741223
1246.0,266.99033801143383
1248.0,246.29991135552422
1250.0,239.91277750350588
1252.0,287.3339597253657
1254.0,274.4219864741267
1256.0,260.1886571670686
1258.0,295.2441847134861
1260.0,328.5020757635254
1262.0,336.0246123710383
1264.0,377.2085620315745
1266.0,422.23583460319844
1268.0,465.0108964186778
1270.0,528.3498650697564
1272.0,651.9463581375556
1274.0,795.0194759972813
1276.0,990.8132079139216
1278.0,1212.7589866834066
1280.0,1397.9233416714128
1282.0,1515.0683813475189
1284.0,1627.6063258178299
1286.0,1703.1001392285484
1288.0,1680.41364857384
1290.0,1716.7900024517355
1292.0,1669.228955674969
1294.0,1463.7478246919943
1296.0,1213.661621949142
1298.0,1009.4511369426411
1300.0,891.3690490500601
1302.0,765.580998243875
1304.0,615.6701274621886
1306.0,549.0934276048313
1308.0,436.69671925500194
1310.0,351.8542546493087
1312.0,339.371565323415
1314.0,380.0548086431101
1316.0,358.2017508262635
1318.0,373.26109832183863
1320.0,373.9242318509599
1322.0,375.9081208735514
1324.0,483.0813369289178
1326.0,517.7892118932024
1328.0,595.8511606682963
1330.0,805.0041639090939
1332.0,1065.1598931965698
1334.0,1278.036098288389
1336.0,1532.2266463624571
1338.0,1668.1951264202344
1340.0,1588.188258141687
1342.0,1509.895105037796
1344.0,1274.861625901829
1346.0,1011.5114380704138
1348.0,815.5928129543826
1350.0,622.3404723580584
1352.0,500.1767628839354
1354.0,421.4712234469769
1356.0,414.40557045032233
1358.0,441.5348363372683
1360.0,384.35932644908326
1362.0,384.71617268151147
1364.0,344.42998149465666
1366.0,253.0799024123403
1368.0,213.5581955451418
1370.0,229.12536897714244
1372.0,235.99854229028412
1374.0,201.29712910233684
1376.0,148.2538376009297
1378.0,135.539517143396
1380.0,178.80561939978222
1382.0,157.30834665239547
